2026-03-27 09:20:40,028 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7305246 inserted successfully.
2026-03-27 09:20:40,088 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7292430
2026-03-27 09:20:41,313 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:20:41,314 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9046610.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7292430.
2026-03-27 09:20:41,580 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7292430 inserted successfully.
2026-03-27 09:20:41,613 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7339100
2026-03-27 09:20:42,833 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:20:42,833 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9101401.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7339100.
2026-03-27 09:20:43,098 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7339100 inserted successfully.
2026-03-27 09:20:44,974 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7365819
2026-03-27 09:20:46,232 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:20:46,233 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9132943.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7365819.
2026-03-27 09:20:46,480 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7365819 inserted successfully.
2026-03-27 09:20:46,628 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7251098
2026-03-27 09:20:47,847 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:20:47,848 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-8999604.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7251098.
2026-03-27 09:20:48,118 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7251098 inserted successfully.
2026-03-27 09:20:48,343 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7241350
2026-03-27 09:20:49,562 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:20:49,563 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-8988172.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7241350.
2026-03-27 09:20:49,848 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7241350 inserted successfully.
2026-03-27 09:20:52,641 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7096892
2026-03-27 09:20:53,897 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:20:53,898 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-8823281.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7096892.
2026-03-27 09:20:54,170 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7096892 inserted successfully.
2026-03-27 09:20:58,312 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7348032
2026-03-27 09:20:59,501 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:20:59,501 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9111735.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7348032.
2026-03-27 09:20:59,798 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7348032 inserted successfully.
2026-03-27 09:20:59,964 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7357776
2026-03-27 09:21:01,168 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:01,169 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9123139.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7357776.
2026-03-27 09:21:01,428 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7357776 inserted successfully.
2026-03-27 09:21:04,273 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7312318
2026-03-27 09:21:05,481 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:05,482 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9069616.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7312318.
2026-03-27 09:21:05,722 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7312318 inserted successfully.
2026-03-27 09:21:09,632 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7207718
2026-03-27 09:21:10,848 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:10,849 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-8950120.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7207718.
2026-03-27 09:21:11,166 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7207718 inserted successfully.
2026-03-27 09:21:11,228 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7363339
2026-03-27 09:21:12,445 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:12,446 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9129987.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7363339.
2026-03-27 09:21:12,759 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7363339 inserted successfully.
2026-03-27 09:21:12,943 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7362453
2026-03-27 09:21:14,180 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:14,181 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9128934.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7362453.
2026-03-27 09:21:14,418 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7362453 inserted successfully.
2026-03-27 09:21:14,583 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7325525
2026-03-27 09:21:15,799 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:15,800 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9085242.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7325525.
2026-03-27 09:21:16,050 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7325525 inserted successfully.
2026-03-27 09:21:16,482 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7211807
2026-03-27 09:21:17,715 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:17,716 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-8954996.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7211807.
2026-03-27 09:21:17,955 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7211807 inserted successfully.
2026-03-27 09:21:18,014 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7354484
2026-03-27 09:21:19,225 - GeM-Bidding-Data-Log - INFO - Download completed in 0 seconds.
2026-03-27 09:21:19,226 - GeM-Bidding-Data-Log - INFO - File GeM-Bidding-9119273.pdf successfully moved to /Volumes/Data/Projects/Gem Tender Management/data/Tenders/GEM-2026-B-7354484.
2026-03-27 09:21:19,480 - GeM-Bidding-Data-Log - INFO - Data of GEM-2026-B-7354484 inserted successfully.
2026-03-27 09:21:19,652 - GeM-Bidding-Data-Log - INFO - Bid Number: GEM-2026-B-7352398
